"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
311,"dydx1u5ew2hfwncjyx6ka0rrkc6kyry7af4504rx93h","[""SOL"",""FIL""]",17.57,1716908501658,-1442.5353679999998,-0.5605241789772623
312,"dydx1v2pjuedqc33du085lpvn5tt2t7aaq03j977p4f","[""BTC"",""ETH"",""LINK"",""AAVE""]",1924.6057759999999,1716908501677,-14269.539911000007,-0.5645347534073535
313,"dydx1vzd7t9f96e65cwtsrc5cfn9ns57msd42y647hu","[""BTC""]",0,1716908501699,-2519.4304899999997,-0.5651362361221178
314,"dydx1xecqgvprsw6yj2pzp9rshvrcaefl2agt7uly9a","[""BTC"",""SOL"",""DOGE"",""PEPE"",""BONK"",""WIF"",""ETH""]",2030.630862,1716908501712,-54821.908893,-0.5766175600883547
315,"dydx1grvfwhfd3z7hh32w28mdlpz5c53m4ar2yaslp2","[""ETH"",""SOL"",""DOGE"",""ARB""]",21.327893333333332,1716908501297,-1632.6940120000002,-0.5795611920983395
316,"dydx1yp4cd9p7naq9mul429rfwst38xchtmslgsw7hj","[""BTC"",""SOL""]",6307.862371599999,1716908501723,-6113.598926000001,-0.6182748598489116
317,"dydx1c8zzar7939qatf8knr79h70v37e7lmx5xfnexv","[""BTC"",""SOL""]",0,1716908501018,-4761.138097999999,-0.6434741852599134
318,"dydx1kfae3kcc84sr04smcgs5fd3vgu8xytkze7s7ng","[""BTC"",""ETH"",""LINK"",""AVAX"",""FIL"",""ATOM"",""ARB"",""OP"",""PEPE""]",1319.2087124,1716908501377,-3830.34706,-0.647491576893628
319,"dydx1gxpn3htm8a89dha695qtdzdedqpdxtnfdasy3r","[""BTC"",""ETH"",""JUP"",""SOL"",""DOGE""]",138.83228,1716908501297,-3611.2765659999995,-0.659454227070901
320,"dydx1p7kn3w00p4r4padnslece9l5hwmzq8k9d89cdd","[""BTC"",""ETH"",""SOL"",""DOGE"",""NEAR"",""ARB"",""SHIB"",""FET"",""AGIX"",""RNDR"",""TON""]",0,1716908501538,-4073.564185,-0.673406406612685
321,"dydx1klmxsa2axkyexea6pa7f77kjc5l4dcnx4sknst","[""NEAR""]",2.39512,1716908501425,-318.824187,-0.6848255515200501
322,"dydx1h75qyutad2cqr9q60ydrd7uuy624nwtfsshmsk","[""BTC"",""ETH""]",131.50506666666664,1716908501297,-2656.874138,-0.701940720362436
323,"dydx1twt3v7xpfew3hccz75xwrgkc5dys3puays0gq7","[""ETH"",""AVAX""]",724.189728,1716908501658,-2210.115645,-0.7021982577540202
324,"dydx1r8g7vwes3urtzguaflqucxgn8qmkkwaynwsage","[""ETH""]",21708.888136533333,1716908501589,-359152.81986699987,-0.7179734119846648
325,"dydx19x5r6w0eqdxrag5rvd6uxqlkqs7d998p5mpa88","[""LINK""]",13.95,1716908500981,-3005.2946199999997,-0.7233600454046689
326,"dydx1vs6fpxayqu3pklgc00xy2tqahq0jv0m39f5cdy","[""BTC"",""ETH"",""PEPE"",""SHIB"",""ORDI"",""ICP"",""RNDR""]",0,1716908501688,-2912.033431,-0.7332970443431298
327,"dydx180z7t6r46awnmxwuna7ydumy8xywuyf928255l","[""ETH"",""MATIC"",""SOL"",""BNB""]",21.904068,1716908500932,-987.9050729999999,-0.7468961825897411
328,"dydx1pjnts4n282dayax6u8745zqcrw3kdwnf6xcwd4","[""BTC"",""ETH"",""APT"",""PEPE""]",0,1716908501538,-4147.307118,-0.7498238345955643
329,"dydx1gnsgved9esu6ld2suptchukvx8wrj93w3k5pv4","[""SOL"",""AVAX"",""DOT"",""ARB"",""FET""]",805.2799626666666,1716908501297,-6784.624562,-0.7540324686565895
330,"dydx1h39d7zujhy73ww7qdt8wuqu8kzsetpedv6adj2","[""ETH""]",9.544,1716908501297,-523.365527,-0.7611054154115835
331,"dydx1l6taeyggz0drxsetkj3uw259xvdrj5nmwa6gja","[""BTC"",""ETH"",""LINK"",""SOL"",""AVAX"",""NEAR"",""WLD"",""RNDR""]",0,1716908501472,-7066.962506000001,-0.7938219619735097
332,"dydx1y742t5570rt8zvc6hyak4v803ksn3d5atnf28f","[""BTC"",""ETH"",""SOL""]",1770.2510783999999,1716908501723,-40321.39053,-0.8049548672847112
333,"dydx19hzt8zkkk0yhugh2s32775w663qm3sdandwe9p","[""LINK"",""SOL"",""DOGE"",""PEPE"",""WIF""]",0,1716908500981,-1353.180122,-0.8221525148054242
334,"dydx1kmuyjzda4awldl95yvyjc95tyntu64favl3yjf","[""BTC"",""ETH""]",0,1716908501425,-6125.843035,-0.874094922556946
335,"dydx1hsqkjn2ap3h04qvq7pak8kgh75nlfz8ejtrnuz","[""PEPE""]",14.288,1716908501329,-1701.903753,-0.8773122807662647
336,"dydx1m8fa38q0gtcxyjyyq2dnul85d8kxlaujuxnaaw","[""ETH""]",0,1716908501492,-561.275684,-0.8775148990951182
337,"dydx13z50h0evh3n07nktfyvtwdzjk2jmdeujq89gx7","[""ADA"",""AVAX""]",0,1716908501093,-8179.131799000001,-0.8953117274573364
