block_height,block_timestamp,tx_hash,sender,recipient,quantums,USDC
19911031,2024-07-08 05:43:55.328000 UTC,C0FB461BCE6718EA32948D527186C75231E03FC44A649391BAFB999CA47B7CDC,dydx13rf45zema787j07jatn5nferhyejf9lnnv2v6z,dydx1cu7t6f9w7a69ztl8s3mxzasfvrd0v6sscck838,100000000,100
19678272,2024-07-05 03:56:38.790000 UTC,657FAF6B75744E44E57ECDC49960F4095115C87AE9C0E681FD12BD7F0080FC8A,dydx132rlpn2sg3tezyzyyz0nnadz3stcf7qf06xxx4,dydx1982hjd5fhk82sps0rfjyng4c3z3vw0vh64jq7z,100000000,100
18980739,2024-06-26 09:38:40.490000 UTC,A5C4D29C4E4CEB25181E3CBEB74BA1984939E72D9D294C463E590DCE9B9058B7,dydx1dm8ykf2fcqcycx349lpqvzh38jdmpdhdwqgufa,dydx18epu5pae2uskq23xd5cjnjwcxqxnz9epxqh86n,100000000,100
18769622,2024-06-23 12:43:53.459000 UTC,1350C92FDB1D8647B0A50FB5122E1D98B16AA23F9D8800FE85BDEAF53EAE69E9,dydx1qzt9vppcupxr7stnmlgjscl0vs0n356jsqnefy,dydx1ja8sexuf8499deavwu4nh6wk5rkcf9k95wn24q,100000000,100
18486754,2024-06-19 14:11:43.434000 UTC,F62535344EEAC567493B978FC38712047C915D0F6C311DFA611E067E557D1A62,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
18453406,2024-06-19 03:00:30.055000 UTC,D1CDA2F93FE426C76F7FF2CA96B9BA68A46444CD713A03647D0921A2DF7313B1,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
18341131,2024-06-17 12:28:50.534000 UTC,EE9F92E316FD40DE2BFE8EE87CA515A0F56D4CD57AB5512AE9600C9E3ACA6751,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
18263374,2024-06-16 10:21:26.488000 UTC,4191486C49A3EE9EFD38935D7E23DA1B04A4344246B46347D5A589C5BC23F9C6,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
18136102,2024-06-14 16:11:26.895000 UTC,F555CF3DD158D5B71CAB64519FEB743539D18AE30B11B6CC7C299CD9E8334A6A,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
18089396,2024-06-13 23:53:14.604000 UTC,66964D81866CE59E4A4F25B612F39A4521F17C21231FEC6A41BFA21CCD261C2C,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
17949444,2024-06-12 00:09:54.584000 UTC,8776B0C35316B494EBAA3BCDCAC11EF32C8C97BFF2ACD30B538367439FB8919A,dydx1m0w8crh3xxk7mez387t4m8s09r35amsqszqtac,dydx16htz2pxd9shth7y07u0xs586aypegefrzppmjs,100000000,100
17924820,2024-06-11 16:00:20.603000 UTC,64EF65DDA2BA8127E3246601BA1D8A93BA31021ED68390F83FEAE12BC5694D18,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
17924102,2024-06-11 15:43:28.111000 UTC,B9ECA4E7FF96FBD3D50C54EF3C7E7842DB73A666ADBC5A8164585F39F3D14DCC,dydx198kjmclew5smxr0mwy7eg2sza24ucvqyp527cv,dydx1a4628pusqzgjx52mjh8j967y0gms4e0j2yuhpw,100000000,100
17918961,2024-06-11 13:57:00.581000 UTC,86E3F0B2CFB70E708CB6F042A4F72A238F825846EB5A3383924181B3CDC84871,dydx1w5ddeywwpjv8yc2eatershwawssr2jmrxdta98,dydx1cmmvyq9q55nlws9lg980tac35hts8685vcjvsd,100000000,100
17853207,2024-06-10 15:47:57.350000 UTC,D538622C0DB6B605D58DE44225FC09E8226B146587077A96923BBF5AA6734E4D,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
17725274,2024-06-08 22:28:38.709000 UTC,65306B0B161006F65BECB8CE43465669A8836CAD2059DC8785208C94E46FC471,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
17712346,2024-06-08 18:19:24.520000 UTC,A3A09681700FD913451E1CDC10B53F96C53E49466A7FA15E6AA6457C215CDEE6,dydx1m62jyemu5m9nahuesfftr0k3rc778lurwhwv3h,dydx1h859sg4eq74v3zjp9ywe6ekurdyjakdw43lvt0,100000000,100
17690631,2024-06-08 11:00:45.242000 UTC,744BE5916ABE02DBBECAAFD662034E7328E18882D3AEE1C8BFEC9E8A04162929,dydx17r24u3vxjx9l07e5pqzmypmn396axytljknenz,dydx1tnt64hsejpsyu84f34tfsr0xzp2nfgkqrmsdly,100000000,100
17690660,2024-06-08 11:01:26.521000 UTC,A978E8B8BC0657690C99E7DA9BB88AF1121794F7051F1519B2F801C18649C659,dydx17r24u3vxjx9l07e5pqzmypmn396axytljknenz,dydx1vqcrslhe6qljn5069ttq4rv2g09w4lyft8tv6k,100000000,100
17638125,2024-06-07 17:24:53.489000 UTC,28CDFD8AD72E6D86697781D86E402FFFF14D2A8D81F415935D3194C49BF141D1,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
17706386,2024-06-08 16:20:36.014000 UTC,7DC2F44DA427DF37CB3052360F03E47995B3911FE478314E986CF1E28958FD1D,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
17197891,2024-06-02 09:57:06.929000 UTC,01559DD65D1EC818DB6831C530964C05D82E4A247059B465B762F438FE656E0E,dydx1m0w8crh3xxk7mez387t4m8s09r35amsqszqtac,dydx16htz2pxd9shth7y07u0xs586aypegefrzppmjs,100000000,100
17007087,2024-05-31 06:10:36.504000 UTC,9917AA96A93450862B3FCB7E3F4D843007852CEB1314B6908E3270AC32939269,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
16926105,2024-05-30 07:10:49.504000 UTC,4E21FC04EC4BEBBD73AC8B2FF17E6F7A46EFD4336512E08B5BAD81CF7005970E,dydx1nzw4qnvcqd6r3kqau2e5q3wfdjha9070mhzf79,dydx179mslpj9w59zypmz3xvxq258tsw5vs7hlsmqs4,100000000,100
16863517,2024-05-29 13:48:17.516000 UTC,2C949B9AB681735E4AD935C07D1B4C507075881DE4ADF7C5A349B0474A428590,dydx16htz2pxd9shth7y07u0xs586aypegefrzppmjs,dydx1m0w8crh3xxk7mez387t4m8s09r35amsqszqtac,100000000,100
16638747,2024-05-26 21:40:59.559000 UTC,4F66EF4F455BE4E3D327756D76E2DB05BDFB52D3FBFFFA6057773B45ED21B44F,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
16361693,2024-05-23 15:15:19.655000 UTC,EC3894316831BFDEFE6E2D5170F8C0A1CFCA57320ABABEF637EB84EFDFE98093,dydx1u0x9weesrtgj8hdtnrs3hp4rahmhdh4xexnazk,dydx1tsp7t9mn5hvc0206uj8mpvq3ezr3kf76cvr0dx,100000000,100
16357097,2024-05-23 13:53:37.908000 UTC,0E5F0301353B74883C365640623C492026D58148F57587799CAF6937E1CD7FF4,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
16201139,2024-05-21 19:05:10.616000 UTC,AA30106904D45F44D40AE126A6D86528CF5AFE5844833B1742AD15F9DB3E14AF,dydx1fv925lflnz3y6k2d86ym5md05crlmlazqetzm4,dydx1x4lqekxhhzhdr69tlndfv5adrd50ya0trgk2ra,100000000,100
16186992,2024-05-21 15:08:36.907000 UTC,698736DBEE88236E8AF811E02A9AC01E5E344EA06ED149063B69C46A86796EE5,dydx1zfdczjqsf4le3hepj2e2e2xyraqq530hs9hs6w,dydx1w0x4wl9tgmpnr7gf85lnyva8yltwcxwvksf80z,100000000,100
16120833,2024-05-20 21:14:39.597000 UTC,2D31A48BB303AE39B711083CC76A3F92963C2A9089C10D583F6AF385C4876E41,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
15754777,2024-05-16 19:07:15.363000 UTC,6BE96CF1CC7403E30D209A16EE129233D43E67E433BE97631EBC60E6600D50A5,dydx1vtjzaf8nuj3j6gukcx3pwtw0nc0d0m93u5xqq3,dydx1qkn2rqdk0aqxdfxxppt3aas38jxum40ev0vzql,100000000,100
15749645,2024-05-16 17:38:35.293000 UTC,D0F12AFBFB7FF3E3E048D7069F1097D1C6414C708CCDAF2A3C08051B3A82123D,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
15708660,2024-05-16 05:45:44.799000 UTC,86F2BEBE25C436571E57CA0408A5191EC9053BCEA4C2FCEF9CC823C54BCB1A2E,dydx1eagwugh74z9swmf7lgnh7h9cljw4g8xk8r93my,dydx1s9xvz02kqygz2tnlp4yqd6t59svskrq6cr3vf5,100000000,100
15695526,2024-05-16 01:58:42.845000 UTC,7DE9E6113035D050A012F133684887630AE4076FB4525E27D2747745F76135F5,dydx1fz95ed3m2vtghy8nt3zlx7rnjh00r8mhcjev87,dydx1vlgwsn5qppq300n6uzk9t4hkzryrppegtu624t,100000000,100
15608179,2024-05-14 23:25:15.009000 UTC,A3C0EA21844341F7B753073BA32C4C894099795BD9CF1ADD2A9B931C663B5A76,dydx1r7lrelxmgp5qna96yj64e8udz6fujvjkfqvr29,dydx1jyp2qgsll3aryz5d5zt2gwp3c0gumafk4tdcv2,100000000,100
15608019,2024-05-14 23:22:30.057000 UTC,1123C6F186BA6224DDC6CD7AC3D0752DA3E67DB61085088BFBC98D82021B87CA,dydx16kyea8y786ut2n0m7lljckcpz2xp70tu3rvfy7,dydx1jyp2qgsll3aryz5d5zt2gwp3c0gumafk4tdcv2,100000000,100
15513338,2024-05-13 18:38:42.805000 UTC,6873CB67BB1FEC2E49B4059350B54A6ED2075A5B0B7E6C40CFA8DF2CD1126819,dydx1fz95ed3m2vtghy8nt3zlx7rnjh00r8mhcjev87,dydx1vlgwsn5qppq300n6uzk9t4hkzryrppegtu624t,100000000,100
15458484,2024-05-13 01:50:55.399000 UTC,F67097388AD9319D6EE1ED6436BD3836886762C01E4D478048D4FA092816F682,dydx1fz95ed3m2vtghy8nt3zlx7rnjh00r8mhcjev87,dydx1vlgwsn5qppq300n6uzk9t4hkzryrppegtu624t,100000000,100
15415117,2024-05-12 12:45:09.425000 UTC,4859F5E00014F4022C25766BAC5B2A532C9806C9B3441B1147B3E9E2EE626500,dydx16fh8esszyzyllufqngshjx64t8x9zr8rzz97m5,dydx1cvv9wm6l3alj2k5vfhy5e0wyrdgu6l6px57sep,100000000,100
15080517,2024-05-08 03:24:56.333000 UTC,2B5C3E882B6A2394F3553E5CE81F303D89AC87A3BF698BFA689BD81B4475EC72,dydx1057q7twn7e5h4a4pctj9jxd2lpnwrdtny8adrn,dydx14t56frlwmyf82ra0clhd2zk7pqnu68z0m85f4l,100000000,100
15065371,2024-05-07 22:43:54.620000 UTC,8F7B75AB099542B7DAD366DE4881662386D9748489515E43CA6B2033FC040D54,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14791329,2024-05-04 11:56:42.173000 UTC,A5BDD4627C7F03F53EB8CBA4A60894FA71673DEBA8356FE5C6238EE1DB8AFCB0,dydx16htz2pxd9shth7y07u0xs586aypegefrzppmjs,dydx16q5cm9lzyxzcwm0sck4l2q3ln2m2vagt9s2eg6,100000000,100
14725395,2024-05-03 15:44:02.224000 UTC,7A9D10F345D5BD3E53DCBFEB622CA3691F499D9A4C6C03B0BF9334EAE9E04ADD,dydx174ync3fhcpkasvt4fe9zwcrpjvgjrkn46drze5,dydx1aef3hg7f8ane38ljpejvhcjlyflvur2m2265e9,100000000,100
14522874,2024-05-01 02:35:39.722000 UTC,9BF471586969BE2CD7535DD4648E98236CC5515546DF02D240A306445A09EE23,dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14501219,2024-04-30 19:57:40.178000 UTC,8F6A342934CB2F39C93C7B40E64B1A0F45AB71D89C3D7B31355843E6B8AE7120,dydx1nzygva7v69vulusgwqra26jk6nzxf36mtnggpp,dydx16c8fzh6v877u3wjndrd6ryac6sv5c3pt5pycz8,100000000,100
14488983,2024-04-30 15:58:56.377000 UTC,E738BFE9E9C2426E062732649F78E5A325E5A7624DA59DFA084D66DF0403CC55,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14456872,2024-04-30 05:45:33.289000 UTC,7A8E21A461C42EA254A2F283F96F3AB900ADEA2C17A88A03976B07D441081170,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14442524,2024-04-30 01:20:57.464000 UTC,34CD4048F4A804DD0F91B6C19CE43C5A3552947A69A9027828DB5DE14CC2C0F0,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
14382543,2024-04-29 06:42:00.102000 UTC,46A538F4DD9D82360F99034B4D1B642413A029A5D129F612C894FF33BD513495,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14383024,2024-04-29 06:51:31.543000 UTC,4C62BB3C761F5509E2F75B0FFE95690C3996BDD5FF6454FFAF16E4A251265D1A,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14374124,2024-04-29 04:02:44.873000 UTC,74BD2295707B49A287126FBA33CC4AFFE4552D591CD66F1893A890BAEE1A95EA,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14370129,2024-04-29 02:45:23.562000 UTC,9E2B1E51C8CC5BB694761706D03D43A8B4A2B34B931E85AFC68369FBA3F409E4,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14249323,2024-04-27 15:03:22.688000 UTC,2303B01D80B0CFEBFE49BDF4068688B256E9E94D7E3E8C85EFACDEEC25404ECE,dydx1cq94h7pdzqhscdh04l6s9qx9vq2yay9m4a3p87,dydx1j9pzxfzdmphrjqm376yhtqxx5wgsy0348wm4ta,100000000,100
14248595,2024-04-27 14:50:14.276000 UTC,5CA9F94CD37D366374DC76537EA067D9626C86A55480FE9B5E9992F691C20B58,dydx1cq94h7pdzqhscdh04l6s9qx9vq2yay9m4a3p87,dydx1j9pzxfzdmphrjqm376yhtqxx5wgsy0348wm4ta,100000000,100
14217773,2024-04-27 05:31:41.166000 UTC,C742C80AEBBC9B19EDD8910204F9F27ECE526F958B43C5447D069FA094745201,dydx1cq94h7pdzqhscdh04l6s9qx9vq2yay9m4a3p87,dydx1j9pzxfzdmphrjqm376yhtqxx5wgsy0348wm4ta,100000000,100
14217310,2024-04-27 05:23:27.729000 UTC,E25A8654EA793849169EEFBC041CC9FAB5DDCEC289F0EE7A6DDC2050C5EE9656,dydx1cq94h7pdzqhscdh04l6s9qx9vq2yay9m4a3p87,dydx1j9pzxfzdmphrjqm376yhtqxx5wgsy0348wm4ta,100000000,100
14204312,2024-04-27 01:22:15.530000 UTC,2FAAFB32EA276FEE6D588FFA7328DE362CCF552BFC1D0600E454DDC1569E3A26,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14204063,2024-04-27 01:16:52.809000 UTC,D80FD335C57CE07AD106971C9ECDCC01162D3020756233605F67B551A4F38D3F,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14062766,2024-04-25 05:29:47.868000 UTC,9550DD7C50C0C209D877A5B30E4C715603D26A1CA14DAAC11ECC2E937766BDC2,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14028365,2024-04-24 18:50:32.186000 UTC,B38163C5AC86AF5C70C9F6085CBC2A389CA156DB3C1CCE583E8317E9421EAA5E,dydx1sdx3cdcvkvygkq24tcsa9z2z4lkszfu44q0lgs,dydx1zyp99pdqzg743qp3unce5an3utcv784vy6rr55,100000000,100
14028238,2024-04-24 18:47:58.224000 UTC,6B06B56D4BB2512DF273B456EF81C3C114BCDD5CB5077D71BB2188F3C9B13E8F,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,dydx1a0dsxjsap2v32gj0nr5z3jw5v779r45sdlwkjn,100000000,100
14013542,2024-04-24 14:00:57.996000 UTC,28FAD5DF520647B88AD8BE1911EEDC99EEBF593165B92186CA215D57B0D1CC0F,dydx1c3fkj0wdp8qv9mu644emyt6aexndwj6yum4l5s,dydx1lhmj94ep2zpwaa76n07kal9htk9hcmg6xuplv5,100000000,100
14010289,2024-04-24 12:55:39.291000 UTC,0CFA9A92EF547606EBB54DA3E78C99E2786EBE2F8775630537707B68FD4DF843,dydx1lhmj94ep2zpwaa76n07kal9htk9hcmg6xuplv5,dydx1c3fkj0wdp8qv9mu644emyt6aexndwj6yum4l5s,100000000,100
13873309,2024-04-22 18:19:42.874000 UTC,2FA66D0B627936ACFBDD2ED8E72035496E23CDCA173B7C0967476CF67F64BBD6,dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
13585634,2024-04-19 00:06:40.640000 UTC,103D5294E549A8B40257164D0EE1038FFB745A02616AD481657BF729570A40E2,dydx1rrawffafsy4cawkhpt0y0qww2rlshm82cslezw,dydx12g9wukk8hjq9c7erhgjrej59cggjjeh4pntdav,100000000,100
13559180,2024-04-18 16:19:51.463000 UTC,9FD712DD703B174D9DB52477B3E92FBE8D6AA50D15D965E7085A376CEE13BDD7,dydx19rg50jf2m4k0pr3krcgl4cpfxycjd8y7qdnm2t,dydx12dhlxpseede4dds89rzltylyyh9xalzslfs79d,100000000,100
13106265,2024-04-12 21:47:47.232000 UTC,749D2ACCDC7A3ADF14349C48256941B903B9455321C653FD67C811AB3F31FEA9,dydx1dt0qazfl99av3k55gknhyz46g98ctppnqya9eh,dydx193plelkj5puxzdn4gzj5kn2stwmqxsqg8d5yph,100000000,100
13105063,2024-04-12 21:26:09.231000 UTC,CB0F4CD9114B30F70763D8CB3AADD68B13E27321D29BE8A12DEDA896D6D71E73,dydx1ghdtpd9pkyutfx9vr3kn0t08jrh49mwkams9f6,dydx1gnxtfdnk6y9ukf6rsejet75lkj4u2gk4fvdmpl,100000000,100
13094380,2024-04-12 17:46:45.710000 UTC,0F9E666E611394E96F5D020E02789D97FF471F606CD16A6220C4847D7F3526B4,dydx1vmp5r8fz04wl6jz2cdajw74fzvcdqfrtyh9z5q,dydx1rsmqdg97agswjj682tcewa8kjt7xcv6yvxx26j,100000000,100
13094363,2024-04-12 17:46:24.409000 UTC,45C4C90CB3C33BFFC45BFBB872A41345C5C7A6BE989A78DFEC4F80175FD3652D,dydx1vmp5r8fz04wl6jz2cdajw74fzvcdqfrtyh9z5q,dydx1nv2u3pt2cx622lg3yqlusfdr5qf45suf62jn5q,100000000,100
12910507,2024-04-10 06:52:47.173000 UTC,3F00C3E8E4D89FB41AB1E8D7A168FB8E2C96212AE883E18C98BE5A4758A68ECF,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1f0hcgcglh95qremw2mvdgjr0sn2ax5pfeau260,100000000,100
12910446,2024-04-10 06:51:39.845000 UTC,163DE5D7014204B209789F98FF1CEAC7FE98271C7252CB6DB78D0C816D8F95CE,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1lx38jvdhvcp00xv64zdpast4mr0vdtntymwm5r,100000000,100
12910467,2024-04-10 06:52:02.989000 UTC,8E6E2645397618B81626E86709C5D485BCF5A0F41942191482D41D5F84867661,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1ycr33hjhekwk90f6s9uqfevvgknrs9m452mycz,100000000,100
12910358,2024-04-10 06:50:00.369000 UTC,8FC221BF84F98BC00440305A5F6E3B104449912C74618F54ED8873F0757DA6C7,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1fz089v0preqe483p99rkpn2c8r680ekudr4jrz,100000000,100
12910379,2024-04-10 06:50:24.278000 UTC,3E7AE43120E80A2A1C3F98B8B816CF0D7D03EAF906C2BBDEA3FD12AB651C3671,dydx15jkl5gz24ewc663uzlxcwxvhw36acnwre5x57m,dydx1cex47nyldnczfkdvq67pxtmzxg9qp2nv65vxs7,100000000,100
12882087,2024-04-09 21:46:49.126000 UTC,CE091136EB4FDF85CEF1E8B2852F12FEA38AE689A8DDCBD34423A5191FA8E963,dydx1jfcdgc0palf2uh0gf4aesks4fzuf6an2rse7gm,dydx1hm4czwp5wtcn2c6pv3vtxx5mstm27rku35hq08,100000000,100
12745119,2024-04-07 16:39:05.079000 UTC,84E406C1D11079F41D268D5A2A66531DCD627B1887DB884679C66ECA0B427BC8,dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
12577514,2024-04-05 16:20:54.959000 UTC,CAB1D49EA46F6006D90D74338F1F6E7B2E9A6FC4A05F9B884A73E4D5D9E8E4A5,dydx19rg50jf2m4k0pr3krcgl4cpfxycjd8y7qdnm2t,dydx1pvurjy9k8n8p3l7z7sfwhn9acl86c7tv5ge40t,100000000,100
12572260,2024-04-05 14:46:22.574000 UTC,8FF00623B2FC9E81C060E2C35306C57DEF29FDE72261E770C6CD8C6D21365711,dydx17ygvl8wjnm4qc0rqy8ee756hatszmnp99rndt7,dydx1nl6qdau3jda0npkuny0nwua7h4a0n27lzsvhf3,100000000,100
12449035,2024-04-04 02:34:35.775000 UTC,92809121CEB065B993FA50390E548F6FA71E0A1AAE68B440270B1CD12A9C9DA4,dydx1yqhquvydehx9x40kfs4307wwxdj3fmhdqe9y0l,dydx1wnhv3tz48u66pwuwqekflll5vxl0p2mkvaldev,100000000,100
12446036,2024-04-04 01:40:15.893000 UTC,8F5DBFD6C928F2E797247719C8B839C2A520ADE7C54F716EE360E5DA50C6CAA4,dydx1yqhquvydehx9x40kfs4307wwxdj3fmhdqe9y0l,dydx1zqh9t2pvmq4e4xv2m0ukzls7ph9lzpumpc8hwa,100000000,100
12011600,2024-03-29 18:48:50.086000 UTC,CBB13921609B0CAE861F94C28F480479BF63AB2DFF26052C69C2C14514AFC9BF,dydx1c2qytw6047qn27xavgmpq206t3mrsyznlx4jg3,dydx13prr2puxf2uek6wr4mndxke3cgjqrapmqd7w43,100000000,100
11671544,2024-03-25 14:43:31.730000 UTC,B3989EEC16A81462EE71630E628D3BE20A419B3C1CE507B36F5A046B947495C6,dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
11602807,2024-03-24 18:30:57.893000 UTC,F98D9F0791CFF912EAFF67B6CFBFE80BB59DE3B7A23E77FF596CEDFBE13B7A8D,dydx1vp3mw60ak4ap9pqnq33ap4kjns0f2krvddyd37,dydx14rap7232jgk793hgxaszwra05yt8jqj47xsvkl,100000000,100
11594513,2024-03-24 16:04:39.552000 UTC,3C9BA654CB93A10C8EF1CE0D11AF1699CD2F1A56F1ECE2B25938D8A08EB7FFEE,dydx1ck6v5w9eq99qdmu53qwc8vhmh4e3yhhs3tncca,dydx1cq94h7pdzqhscdh04l6s9qx9vq2yay9m4a3p87,100000000,100
11548285,2024-03-24 02:26:31.310000 UTC,48DD79FA072F1D4B9AD979416D54C216A803E0B17402C98BC0138AB51808F44D,dydx1nq2p9yslh3ph8x9ajvlk609cgdwf74qjrsrujz,dydx17gtqdwckjs03wqdj89nmftva2853skxycw3cjt,100000000,100
11305200,2024-03-21 01:38:53.072000 UTC,67ADF847FC2F3B4107B27466D1950D7DD9BF28D426F2A1BB77178E34ECF444EC,dydx1lywnjjclfsgrar4cmd5qm5mfdr8dezm390ccav,dydx1wsl4t7lya0y0gv8llctu59q74efqglvdq2s850,100000000,100
11254812,2024-03-20 09:31:36.567000 UTC,F62DA79CD9F65EFD1A83369C96E36A57A0DC4B63DF430621F4FEEA3BFF91B749,dydx1unga99ldhcafpf563hu547ahmwv7flnxmr0979,dydx1kgpkyqw5qf3j006dxh2zxjtv2qv4gjz6a8aen2,100000000,100
11234440,2024-03-20 02:56:48.522000 UTC,F33A4F4CB9E2A908396DEBD812FAED6C278491594FA8DA9631AF73DBFE73BC2A,dydx1g0vsaugmgj8u4estqmwk0eq6xrnehfh79t6ggl,dydx1kjrxs2ughuyp9argf7gmy7dngu6mv4eftwgrkg,100000000,100
11230740,2024-03-20 01:47:47.798000 UTC,ECE5F0878F868094B79A42E96AEB0E3598BE7E5EEEDB5654A69BDCF5A14F5985,dydx1znk0xhrsz6vrxrjsmgptlwdyk5jyqtyaeu5rdn,dydx1a6j9ut0cvln4j9d7nr8cmlqdtpsylluhzckj8x,100000000,100
11223271,2024-03-19 23:26:47.720000 UTC,A2FAFCE400B4F8B43B37C55C5045FD352E8CCC9F3A754276FCC8D73E9785D160,dydx19s4rnfkeydv9pveqvkva7mpcplxnwhw2fmjerf,dydx1zl4jelsqut9gjy3qzj72f9ay4tmm9yfn9glmgu,100000000,100
11222868,2024-03-19 23:19:09.229000 UTC,897DDD89837E0A6115FC6ADFC7B17FA07206F747F9B3289530E65D032463EF1E,dydx19s4rnfkeydv9pveqvkva7mpcplxnwhw2fmjerf,dydx1y2kgpfh44jqy2pr0fg75nvsvw4q2qmggyahze3,100000000,100
11124341,2024-03-18 16:14:37.592000 UTC,2A6851C060A7D00AFB9ED173EE148C8D5483209AF89F13F20EF499A5C99C435F,dydx14uryh3955gte23cjkeqhln67ke84h8tk7fezdm,dydx1qf08dql0ufmq78rs9ecnk9cexm3aspreuhq7c3,100000000,100
