"rank","account","markets","incentivePoints","updatedAt","pnl","roi"
95,"dydx1sh9wzpvrd2yz2vul2x8slxh65d2uyr6x88ee6r","[""BTC"",""ETH"",""AVAX"",""MKR"",""WLD"",""APE"",""ARB"",""LDO"",""OP"",""SEI""]",0,1708624826362,-267.9194309999998,-0.07590040135201571
96,"dydx1mjrpw9k54f034xwue3ddgxh6kssldx46ha5tpu","[""BTC"",""ETH""]",208.87281706666667,1708624826240,-503.14340600000014,-0.0844378253727183
97,"dydx1z5hzn93qhqkd9784amk8khyzzuxyt6vvwjk78a","[""BTC""]",35.112404266666665,1708624826311,-668.394086,-0.09361418170234724
98,"dydx1wkhgh09enn0a66u2sptf2zfv47lrg89x9m63aj","[""BTC""]",10.137342399999998,1708624826311,-5129.4736,-0.09603622053252443
99,"dydx1u8sy5996w2vvde974jsx5akzg2mspex0f0mdls","[""LINK"",""NEAR"",""BTC"",""OP"",""SEI"",""SOL"",""ETH"",""AVAX"",""ATOM""]",517.2337693333333,1708624826362,-528.0045580000001,-0.0966657703990228
100,"dydx1pjnts4n282dayax6u8745zqcrw3kdwnf6xcwd4","[""APT"",""NEAR"",""AVAX"",""ARB"",""OP"",""XRP""]",95.96152,1708624826240,-444.82229599999994,-0.0987499258530234
101,"dydx12gtuv8fkn8tpeyk7qfwgjpqunxazrplqng6k8q","[""BTC""]",32.61333333333333,1708624826028,-1193.583957,-0.09905691549542309
102,"dydx19l5hmaeh8k8z8paackcer3ukz3md7mhtdny3e2","[""ETH"",""BTC""]",200.1174168,1708624826141,-5852.1101690000005,-0.11245959597644009
103,"dydx15g3qhz23k9t5wm5lkydu2al667gax5sjm9qj3r","[""ETH"",""BTC""]",625.775912,1708624826141,-656.007115,-0.12616730525430594
104,"dydx1zevexkv5q09elym3rxsc49g005trhe6tzakqt9","[""BTC""]",319.52616,1708624826311,-1022.2465609999999,-0.1462749585671477
105,"dydx127jpg8e6m8y8pfwq80eup38kg29ycsvj3gwrt9","[""BTC""]",0,1708624826028,-748.985205,-0.1874342709269218
106,"dydx1al5sd6kezmwgdwdzd72pn0y2axpe9nmaunwwpc","[""BTC"",""ETH"",""SOL""]",0,1708624826210,-587.132482,-0.19561144283196225
107,"dydx10237ajq3xnafg7zuwep8yq5g5dhnyfqaev58wn","[""FIL""]",24.976,1708624826028,-1399.233765,-0.1987555227234911
108,"dydx182tc92a4n67a83tttpc3q368l228pzhk853n26","[""ETH"",""BTC"",""SOL""]",63.646532799999996,1708624826141,-7824.96661,-0.20133883979880712
109,"dydx1pxhk7lz7m4epjcl9rnml28uvugcv76v0p9ffzj","[""BTC"",""ETH"",""SEI"",""MATIC"",""LINK"",""AVAX"",""SOL"",""FIL"",""MKR"",""SHIB"",""TIA""]",365.9921405333333,1708624826240,-758.0519979999999,-0.20458773722255685
110,"dydx1nse9792cpc6p8ugl8vhvs9drp74kv86ykyyk93","[""ETH""]",60.13333333333333,1708624826240,-655.9164109999997,-0.21417939203639383
111,"dydx1qnmrrtww3yhl0acenc8c6s9zjnkh9pwd074hed","[""BTC"",""ETH"",""LINK"",""MATIC"",""SOL"",""ADA"",""AVAX"",""TRX"",""APE"",""OP"",""XRP""]",0,1708624826362,-1434.330536,-0.2392438502989067
112,"dydx1mc44uq6ntutar7qhfj249mnyq59udtcv6kke4n","[""ETH"",""BTC""]",33.80994666666666,1708624826240,-2564.4465490000002,-0.24785781899751477
113,"dydx1673g65wp0rrkstngrz2ka0cjftf83mla2j20fg","[""SUI"",""BTC"",""TIA"",""SOL"",""ETH"",""AVAX""]",430.982778,1708624826141,-922.487415,-0.24818519952878648
114,"dydx18xpm93zcsmln3dnkzsyjz9at647xdxhs5r7gzn","[""BTC"",""ETH"",""LINK"",""MATIC"",""CRV"",""SOL"",""ADA"",""AVAX"",""FIL"",""LTC"",""DOGE"",""ATOM"",""DOT"",""UNI"",""BCH"",""TRX"",""NEAR"",""MKR"",""XLM"",""ETC"",""COMP"",""WLD"",""APE"",""APT"",""ARB"",""BLUR"",""LDO"",""OP"",""PEPE"",""SEI"",""SHIB"",""SUI"",""XRP"",""TIA"",""JUP""]",0,1708624826141,-5036.758313,-0.24854431384858544
115,"dydx1dxlyqc2fd9t4cdgcwdcaaz0uz86dmf4tge7gvc","[""AVAX""]",0,1708624826210,-1715.984331,-0.2862353545555401
116,"dydx1j54hna6qndpm5rh4us08s9l0v4fkqzwu8hkdwp","[""WLD"",""SOL"",""JUP"",""BTC"",""SEI""]",1145.0271891999998,1708624826277,-2276.780486,-0.3390477153581686
117,"dydx1frue4r9d9w2g45aplzv65nw84jmn7s399p9vsa","[""MKR"",""COMP"",""BTC"",""ETH"",""SOL"",""ADA"",""ETC"",""APT"",""TIA""]",26.836,1708624826277,-1258.694195,-0.3435176162594236
118,"dydx1v58k589jply3egh6d4r7awx5trt8jz46wj3k39","[""MATIC"",""FIL"",""DOGE"",""NEAR"",""MKR"",""LDO"",""PEPE"",""SEI"",""SUI""]",0,1708624826311,-1278.4860410000001,-0.3503065554355229
119,"dydx1f2wkwfq3ws2h93dujm6cw84dtz4wysjdzndnfr","[""WLD"",""SEI"",""BTC"",""ETH"",""BLUR"",""SUI"",""TIA""]",8.54272,1708624826210,-3274.343894,-0.3541993441866867
120,"dydx1j0p2s65h0tseq8ug55lpydjh35l7fr2zsqjtaf","[""ATOM"",""LDO"",""NEAR"",""ADA"",""ETH"",""AVAX"",""FIL"",""MKR"",""APT"",""SOL"",""MATIC"",""BTC"",""SEI""]",41333.734507999994,1708624826277,-10992.712835999999,-0.3661593861531281
121,"dydx1q9pwjmhtk7l6qu395h7248d00pjduthmtfcjvw","[""SOL"",""ETH""]",133.07498999999999,1708624826240,-2857.052092,-0.4030622848860661
122,"dydx1kt50nznvgwdhgnf4pccrvg6glpk9yr7vvuvx8n","[""BTC""]",1800.9100762666665,1708624826277,-3430.202738,-0.4075542938482165
123,"dydx1tda9l8n7r4llltkl9qalth5zt6gapl9lwj34k9","[""SOL""]",0.82,1708624826362,-1312.643824,-0.41997232895158276
124,"dydx1utk55t3x8e29zycls7qpzd32pktww5m4fkw383","[""BTC""]",129.07999999999998,1708624826362,-2635.1612050000003,-0.4223612782006307
125,"dydx1pczzfv0asktrlrf3eazn4jed0p22fkyjulxxez","[""ETH"",""BTC"",""LINK"",""SOL"",""FIL"",""ATOM"",""ARB"",""LDO"",""OP"",""SEI"",""TIA""]",257.3918973333333,1708624826240,-13101.924001,-0.42934946950753844
126,"dydx177al94nxd634vyy857v7rcz8pma70n7cwv073k","[""BTC"",""ATOM"",""ETH""]",801.9875999999999,1708624826141,-1623.983711,-0.4820756293936277
